Gene	sgRNA	OMM25|beta	OMM25|z	OMM25|p-value	OMM25|fdr	OMM25|wald-p-value	OMM25|wald-fdr
CLTC	5	-0.79963	-2.6431	0.0027213	0.047665	0.008214	0.12685
CLTCL1	5	-0.17807	-1.261	0.38865	0.79138	0.20732	0.60264
CLU	5	0.14244	1.561	0.22165	0.64958	0.11853	0.53934
CLUAP1	5	-0.17216	-1.0613	0.40503	0.80227	0.28856	0.65534
CLUH	5	-0.045469	-0.36513	0.86277	0.97136	0.71501	0.88718
CLUL1	5	0.15434	1.1255	0.18344	0.59924	0.26036	0.63801
CLVS1	5	0.093796	0.64039	0.42125	0.80899	0.52192	0.79426
CLVS2	5	0.14062	1.4731	0.22798	0.65533	0.14071	0.5603
CLYBL	5	0.14769	1.0829	0.20393	0.62877	0.27883	0.6503
CMA1	5	-0.11218	-0.52168	0.58986	0.88738	0.60189	0.83277
CMAS	5	0.22764	1.5939	0.045096	0.30423	0.11097	0.53472
CMBL	5	0.34733	1.8461	0.0017772	0.035049	0.064875	0.47159
CMC1	5	-0.30137	-1.624	0.1705	0.57984	0.10437	0.52823
CMC2	3	0.013408	0.031504	0.92625	0.98471	0.97487	0.99035
CMC4	4	0.28788	1.6457	0.020382	0.19175	0.099834	0.52294
CMIP	5	0.031979	0.39209	0.73703	0.94221	0.69499	0.87855
CMKLR1	4	0.13885	1.3241	0.29446	0.7194	0.18548	0.59037
CMPK1	5	-0.48529	-2.4338	0.041542	0.2898	0.01494	0.19685
CMPK2	4	0.0042343	0.033254	0.91097	0.98223	0.97347	0.99019
CMSS1	5	0.20019	1.4148	0.081695	0.41448	0.15714	0.57167
CMTM1	12	0.024471	0.23028	0.58114	0.88572	0.81787	0.93236
CMTM2	5	0.10239	0.60822	0.38237	0.78796	0.54304	0.80563
CMTM3	5	0.12026	0.72653	0.30251	0.72532	0.46751	0.76467
CMTM4	5	-0.00030892	-0.0029396	0.91153	0.98223	0.99765	0.99921
CMTM5	5	-0.25122	-1.1796	0.24092	0.66996	0.23815	0.62271
CMTM6	5	0.14287	0.8869	0.22037	0.64874	0.37513	0.70922
CMTM7	5	0.18776	1.4834	0.10241	0.46135	0.13797	0.55791
CMTM8	5	0.10825	0.91482	0.35527	0.76896	0.36028	0.70011
CMTR1	5	-0.22474	-1.7116	0.2864	0.71288	0.086978	0.50837
CMTR2	5	-0.047542	-0.32175	0.85322	0.97009	0.74764	0.90309
CMYA5	5	0.073042	0.58692	0.52022	0.85761	0.55726	0.81166
CNBD1	5	0.22183	1.411	0.050594	0.32179	0.15825	0.57167
CNBD2	5	0.079382	0.75612	0.48928	0.8428	0.44958	0.75441
CNBP	5	-0.15123	-1.2113	0.46323	0.83185	0.22576	0.61397
CNDP1	5	0.23722	1.8369	0.035766	0.267	0.066222	0.476
CNDP2	5	0.20774	1.5107	0.06931	0.37881	0.13088	0.55144
CNEP1R1	5	-0.1988	-1.1691	0.33922	0.75659	0.24237	0.62504
CNFN	5	-0.30231	-1.459	0.1695	0.57877	0.14457	0.56436
CNGA1	5	-0.040577	-0.1831	0.88404	0.97609	0.85472	0.9467
CNGA2	5	0.35741	1.9201	0.0012218	0.025522	0.054842	0.44667
CNGA3	5	-0.18704	-1.8187	0.36538	0.77551	0.068962	0.48154
CNGA4	5	-0.064775	-0.69902	0.77702	0.9523	0.48454	0.77307
CNGB1	5	0.18223	1.4589	0.11513	0.48895	0.14459	0.56436
CNGB3	5	0.14264	0.8859	0.22087	0.64874	0.37567	0.70944
CNIH1	5	-0.0069572	-0.07615	0.94807	0.98843	0.9393	0.97958
CNIH2	5	-0.013212	-0.12549	0.98184	0.99774	0.90014	0.96304
CNIH3	5	0.14607	0.96046	0.20949	0.63684	0.33682	0.68708
CNIH4	6	0.031101	0.34602	0.70365	0.9319	0.72933	0.89344
CNKSR1	5	0.015932	0.16962	0.82534	0.96437	0.86531	0.95006
CNKSR2	5	0.10861	1.11	0.35383	0.76796	0.26702	0.64311
CNKSR3	5	0.16647	1.0161	0.14873	0.54332	0.30959	0.66813
CNN1	5	-0.060597	-0.40386	0.79535	0.95677	0.68631	0.87412
CNN2	4	-0.10336	-0.59584	0.63323	0.90687	0.55128	0.80957
CNN3	5	0.2227	1.1233	0.049706	0.31863	0.26129	0.63829
CNNM1	5	0.028233	0.292	0.7583	0.94745	0.77029	0.91295
CNNM2	5	0.0541	0.66425	0.61796	0.89988	0.50653	0.78414
CNNM3	5	0.044682	0.2989	0.66972	0.91955	0.76501	0.91079
CNNM4	5	-0.27398	-1.8139	0.20582	0.63184	0.069696	0.48193
CNOT1	5	-0.44509	-2.4014	0.05787	0.34561	0.016333	0.20995
CNOT10	5	-0.13268	-1.0206	0.51822	0.85709	0.30745	0.66665
CNOT11	5	-0.22459	-1.7592	0.28663	0.71314	0.078542	0.4924
CNOT2	5	-0.5952	-2.327	0.017328	0.1744	0.019963	0.24215
CNOT3	5	-1.8876	-5.0677	0	0	4.0275e-07	6.9065e-05
CNOT4	5	-0.2108	-1.3558	0.31534	0.73416	0.17517	0.58498
CNOT6	5	-0.012745	-0.10542	0.9799	0.99768	0.91604	0.96938
CNOT6L	5	-0.10267	-1.1616	0.62496	0.90344	0.24541	0.62773
CNOT7	5	-0.34179	-1.8597	0.12557	0.50615	0.062922	0.46835
CNOT8	5	0.0043029	0.047155	0.8877	0.97696	0.96239	0.98575
CNP	5	0.1051	1.1261	0.3691	0.77749	0.26012	0.63758
CNPPD1	5	-0.047566	-0.32789	0.8531	0.97009	0.74299	0.90059
CNPY1	2	0.11214	0.69707	0.57697	0.88455	0.48576	0.77398
CNPY2	5	-0.19831	-1.5105	0.34	0.75674	0.13092	0.55144
CNPY3	5	0.058036	0.54969	0.59513	0.88907	0.58253	0.82486
CNPY4	5	0.074903	0.66486	0.51055	0.8531	0.50614	0.78401
CNR1	5	0.063826	0.57459	0.56703	0.8807	0.56557	0.81626
CNR2	5	0.029723	0.26325	0.74919	0.9458	0.79235	0.9222
CNRIP1	5	0.11848	0.85097	0.30956	0.72992	0.39479	0.72295
CNST	5	0.10283	0.7146	0.38015	0.78642	0.47486	0.76837
CNTD1	5	0.043711	0.43272	0.67489	0.92208	0.66522	0.86454
CNTD2	5	0.090381	0.69619	0.43669	0.81816	0.48631	0.77437
CNTF	5	-0.026915	-0.21409	0.95046	0.98856	0.83048	0.93734
CNTFR	5	0.35354	1.707	0.001444	0.029115	0.087822	0.50848
CNTLN	5	0.23834	1.5722	0.035155	0.26386	0.11591	0.53782
CNTN1	5	-0.22742	-1.2883	0.28218	0.70944	0.19766	0.59756
CNTN2	5	0.14249	1.543	0.22148	0.64946	0.12284	0.54438
CNTN3	5	0.17047	1.2583	0.14018	0.5317	0.20829	0.6032
CNTN4	5	0.14425	1.1469	0.21521	0.64247	0.25143	0.63106
CNTN5	5	0.12645	1.3065	0.27835	0.70624	0.19138	0.59288
CNTN6	5	0.076253	0.47474	0.505	0.85159	0.63497	0.84867
CNTNAP1	5	0.029259	0.20656	0.75147	0.94589	0.83636	0.93992
CNTNAP2	5	0.25023	1.9469	0.026213	0.21994	0.051549	0.43659
CNTNAP3	5	-0.052471	-0.60759	0.83261	0.96705	0.54346	0.80563
CNTNAP3B	5	-0.3388	-1.5559	0.12796	0.51064	0.11974	0.54038
CNTNAP4	5	-0.022304	-0.13777	0.97406	0.99614	0.89042	0.95992
CNTNAP5	5	0.20854	1.9353	0.067755	0.37527	0.052957	0.44146
CNTRL	5	-0.35847	-2.0656	0.11119	0.48079	0.038867	0.37577
CNTROB	5	0.29121	1.8521	0.0086082	0.11079	0.064017	0.46999
COA1	5	-0.0346	-0.33884	0.91181	0.98223	0.73473	0.89648
COA3	5	0.038886	0.3284	0.7006	0.93128	0.74261	0.90047
COA4	5	0.15233	1.5626	0.1891	0.60713	0.11814	0.53869
COA5	3	-0.58814	-2.0136	0.061702	0.35825	0.044048	0.40472
COA6	6	-0.084611	-0.7728	0.68355	0.9246	0.43964	0.74858
COASY	5	-0.095175	-0.80099	0.65239	0.91332	0.42314	0.73902
COBL	5	-0.017873	-0.33743	0.99478	0.999	0.73579	0.89716
COBLL1	5	0.0071424	0.076234	0.87321	0.97344	0.93923	0.97958
COCH	5	-0.52105	-2.5145	0.030656	0.24126	0.011919	0.1666
COG1	5	-0.40231	-2.7942	0.07964	0.4089	0.0052024	0.088706
COG2	5	-0.26195	-1.4427	0.22326	0.65101	0.14912	0.56571
COG3	5	-0.95763	-3.5149	0.00027769	0.007278	0.00043991	0.013758
COG4	5	-0.5035	-2.6932	0.035599	0.26653	0.0070762	0.11296
COG5	5	-0.058936	-0.51036	0.80262	0.95823	0.6098	0.83674
COG6	5	-0.109	-0.78969	0.60208	0.89235	0.42971	0.74305
COG7	5	-0.35598	-2.4024	0.11346	0.48609	0.01629	0.20981
COG8	5	-0.81707	-3.3739	0.0023881	0.043129	0.00074103	0.019856
COIL	5	-0.44065	-1.7988	0.060036	0.35334	0.072047	0.4875
COL10A1	5	0.25651	1.3945	0.023159	0.20571	0.16316	0.57571
COL11A1	5	-0.095179	-1.0193	0.65239	0.91332	0.30808	0.66703
COL11A2	5	-0.1455	-1.075	0.47984	0.83789	0.28238	0.65207
COL12A1	5	0.18518	1.355	0.10835	0.47539	0.17542	0.58498
COL13A1	5	0.029119	0.40185	0.75219	0.94607	0.68779	0.87492
COL14A1	5	0.14547	0.9548	0.21126	0.63778	0.33968	0.689
COL15A1	5	0.040085	0.30091	0.69421	0.92855	0.76348	0.91031
COL16A1	5	0.11519	1.1175	0.32323	0.74244	0.26378	0.6403
COL17A1	5	0.086054	0.69901	0.45907	0.83034	0.48454	0.77307
COL18A1	5	0.12601	1.1095	0.2798	0.70742	0.26721	0.64316
COL19A1	5	-0.019983	-0.15971	0.98534	0.99843	0.87311	0.95334
COL1A1	5	-0.08359	-0.81466	0.69977	0.93113	0.41527	0.73465
COL1A2	5	0.10935	0.76651	0.35033	0.76571	0.44337	0.75073
COL20A1	5	-0.032902	-0.46867	0.92064	0.98457	0.63931	0.85143
COL21A1	5	0.092835	0.75891	0.4258	0.81192	0.4479	0.75296
COL22A1	5	0.1652	1.5162	0.15173	0.54717	0.12948	0.55024
COL23A1	5	0.095819	0.9999	0.41303	0.80635	0.31736	0.67386
COL24A1	5	0.14269	0.71214	0.22082	0.64874	0.47638	0.76908
COL25A1	5	-0.12008	-1.0182	0.56176	0.87758	0.30858	0.6673
COL26A1	5	0.099494	0.81776	0.39442	0.79432	0.4135	0.73383
COL27A1	5	0.21378	1.4101	0.060758	0.3555	0.15851	0.57167
COL28A1	5	0.10986	0.56146	0.34794	0.76328	0.57448	0.82026
COL2A1	5	0.12142	1.0589	0.29807	0.72195	0.28966	0.65627
COL3A1	5	0.043892	0.37741	0.67416	0.92172	0.70587	0.88336
COL4A1	5	0.064945	0.64797	0.56081	0.8771	0.517	0.79079
COL4A2	5	0.21289	1.5955	0.061868	0.35866	0.1106	0.53457
COL4A3	5	-0.014448	-0.20534	0.98812	0.99843	0.83731	0.93999
COL4A3BP	5	-0.21707	-1.3771	0.3014	0.7241	0.16849	0.58052
COL4A4	5	0.12504	1.2322	0.28329	0.71084	0.21786	0.6083
COL4A5	5	0.30598	1.828	0.0056648	0.082725	0.067551	0.4783
COL4A6	5	0.26504	1.9149	0.018438	0.18162	0.055505	0.44925
COL5A1	5	0.06047	0.52241	0.58303	0.88627	0.60139	0.83269
COL5A2	5	0.16561	1.849	0.15056	0.54569	0.064458	0.47066
COL5A3	5	0.018388	0.20276	0.81134	0.96011	0.83932	0.94099
COL6A1	5	0.071084	0.60853	0.53005	0.86434	0.54284	0.80563
COL6A2	5	0.14534	1.2684	0.21149	0.63807	0.20465	0.60178
COL6A3	5	0.12887	1.0993	0.26847	0.69544	0.27166	0.64642
COL6A6	5	0.0043449	0.039926	0.8872	0.97695	0.96815	0.98813
COL7A1	5	-0.13054	-1.3163	0.52599	0.86155	0.18806	0.59105
COL8A1	5	-0.012494	-0.17056	0.97829	0.99728	0.86457	0.94992
COL8A2	5	0.17368	1.5692	0.13301	0.51851	0.1166	0.53788
COL9A1	5	0.14424	1.0961	0.21526	0.64247	0.27304	0.64748
COL9A2	5	0.19328	1.7531	0.093247	0.4408	0.079587	0.49364
COL9A3	5	0.095138	0.96449	0.41575	0.80718	0.3348	0.68528
COLCA2	5	0.25559	1.384	0.023603	0.20712	0.16637	0.57859
COLEC10	5	0.25598	1.6056	0.023381	0.20637	0.10837	0.53438
COLEC11	5	0.025044	0.26108	0.77607	0.95178	0.79403	0.92277
COLEC12	5	0.23092	1.7201	0.041819	0.29034	0.085405	0.50563
COLGALT1	5	-0.25195	-1.6474	0.2392	0.66734	0.099476	0.52281
COLGALT2	5	0.023707	0.23538	0.78335	0.95433	0.81392	0.9312
COLQ	5	-0.0052794	-0.068624	0.93852	0.98669	0.94529	0.98066
COMMD1	5	-0.23073	-1.8008	0.27574	0.70326	0.07174	0.4875
COMMD10	4	-0.087108	-0.52944	0.68877	0.92702	0.5965	0.83086
COMMD2	5	-0.14372	-1.1477	0.48473	0.8401	0.25108	0.63103
COMMD3	5	-0.19208	-0.94789	0.35399	0.76804	0.34319	0.69037
COMMD4	4	-0.31126	-1.5353	0.19616	0.61737	0.12471	0.54568
COMMD5	5	-0.096981	-0.69124	0.64634	0.91142	0.48941	0.776
COMMD6	5	-0.32348	-1.2633	0.14401	0.53508	0.2065	0.60233
COMMD7	5	-0.066692	-0.53608	0.76997	0.95005	0.5919	0.82942
COMMD8	5	-0.010869	-0.067143	0.96934	0.99442	0.94647	0.98091
COMMD9	5	0.04232	0.51778	0.68222	0.92403	0.60461	0.8342
COMP	5	-0.21977	-1.9406	0.29629	0.72104	0.052305	0.439
COMT	5	-0.13979	-1.0461	0.49628	0.84674	0.29552	0.65859
COMTD1	5	-0.33729	-2.0808	0.12996	0.51361	0.037453	0.36811
COPA	5	-1.6139	-3.5788	0	0	0.00034517	0.011642
COPB1	5	-1.7375	-4.51	0	0	6.4836e-06	0.00054633
COPB2	5	-1.8955	-5.1127	0	0	3.1758e-07	5.9566e-05
COPE	5	-0.75737	-2.3756	0.0039431	0.062721	0.017519	0.22095
COPG1	5	-1.2816	-4.1026	0	0	4.0845e-05	0.0022896
COPRS	5	-0.19855	-1.6297	0.33966	0.75674	0.10317	0.52703
COPS2	5	-1.3997	-3.7751	0	0	0.00015992	0.0063989
COPS3	4	-0.31276	-1.5103	0.1941	0.61467	0.13098	0.55144
COPS4	5	-0.6842	-2.8252	0.0085527	0.11071	0.0047253	0.082846
COPS5	5	-1.3715	-4.3115	0	0	1.6215e-05	0.0011101
COPS6	5	-1.0215	-3.9393	0.00011107	0.0032949	8.1714e-05	0.0038416
COPS7A	5	0.057007	0.51435	0.60091	0.89178	0.60701	0.83536
COPS7B	6	0.10319	1.1555	0.32428	0.74316	0.24788	0.62955
COPS8	5	-0.99525	-3.3707	0.00022215	0.0062992	0.00074973	0.020059
COPZ1	6	-1.1729	-3.2856	0	0	0.0010178	0.025667
COQ10A	5	0.074522	0.67787	0.51277	0.85466	0.49786	0.78054
COQ10B	5	-0.081719	-0.44211	0.70726	0.93338	0.65841	0.86039
COQ2	5	-0.25038	-1.6724	0.24203	0.67056	0.094444	0.51504
COQ3	5	-0.086529	-0.64115	0.68738	0.92601	0.52143	0.79391
COQ4	5	-0.65765	-2.9517	0.010663	0.12817	0.0031599	0.06171
COQ5	5	-0.11464	-0.66433	0.58147	0.88572	0.50648	0.78414
COQ6	5	0.068295	0.46266	0.5431	0.86985	0.64361	0.85308
COQ7	5	-0.060161	-0.5677	0.79712	0.95776	0.57024	0.81841
COQ9	5	0.020122	0.19562	0.80229	0.95823	0.84491	0.94316
CORIN	5	0.19171	1.4465	0.095357	0.44597	0.14802	0.56538
CORO1A	5	-0.27154	-1.3163	0.20899	0.63596	0.18807	0.59105
CORO1B	5	0.028713	0.29899	0.75503	0.94655	0.76495	0.91078
CORO1C	5	-0.012268	-0.11198	0.97723	0.99705	0.91084	0.96724
CORO2A	5	0.036363	0.4124	0.71332	0.93476	0.68005	0.87116
CORO2B	5	0.15744	1.232	0.17378	0.58486	0.21797	0.6083
CORO6	4	-0.16875	-1.2543	0.44413	0.82258	0.20972	0.60386
CORO7	5	-0.14909	-1.016	0.46934	0.83578	0.30961	0.66813
CORT	4	-0.17211	-0.92598	0.43552	0.81756	0.35446	0.69697
COTL1	5	0.12568	1.2324	0.28124	0.70865	0.21778	0.6083
COX10	5	-0.33094	-1.9387	0.13584	0.52433	0.052532	0.43934
COX11	5	-0.17789	-1.0781	0.38904	0.79138	0.28099	0.65147
COX14	2	-0.04451	-0.60933	0.82761	0.96541	0.54231	0.80563
COX15	5	0.052505	0.49674	0.62746	0.90475	0.61937	0.8408
COX16	4	0.08849	0.42387	0.50261	0.85088	0.67166	0.86757
COX17	4	-0.75329	-2.0889	0.010663	0.12817	0.036717	0.36466
COX18	5	-0.078843	-0.46985	0.71987	0.93618	0.63846	0.85087
COX19	2	0.11836	0.17685	0.55259	0.87381	0.85962	0.9482
COX20	4	-0.39482	-2.0092	0.11579	0.48955	0.044516	0.4073
COX4I1	5	-0.47624	-3.0815	0.044874	0.3033	0.0020595	0.044304
COX4I2	5	0.084509	0.77984	0.46568	0.8342	0.43548	0.74701
COX5A	5	-0.35373	-2.0546	0.11524	0.48895	0.039922	0.38338
COX5B	5	-0.41959	-2.0844	0.070088	0.37939	0.037126	0.36649
COX6A1	5	-0.39339	-1.4638	0.085694	0.42355	0.14324	0.56325
COX6A2	5	-0.17765	-1.1126	0.38965	0.79143	0.26587	0.64187
COX6B1	5	-0.71039	-3.4718	0.0068866	0.095019	0.000517	0.015464
COX6B2	5	0.1002	1.0166	0.39154	0.79218	0.30933	0.66781
COX6C	3	-0.63564	-2.5735	0.047762	0.31227	0.010067	0.14857
COX7A1	4	-0.03766	-0.26666	0.89259	0.97833	0.78973	0.92125
COX7A2	5	-0.103	-1.0222	0.62368	0.90297	0.30667	0.6657
COX7A2L	5	0.010876	0.077958	0.85299	0.97009	0.93786	0.97902
COX7B	4	-0.66748	-2.283	0.018216	0.18057	0.022431	0.26363
COX7B2	4	0.14356	0.69986	0.27868	0.70636	0.48402	0.77267
COX7C	2	-0.51265	-1.1875	0.14367	0.53498	0.23504	0.62136
COX8A	5	-0.11528	-0.81013	0.57875	0.88456	0.41787	0.73643
COX8C	4	0.18584	1.2987	0.15328	0.55057	0.19404	0.59512
CP	5	0.084271	0.70985	0.46718	0.83479	0.4778	0.76944
CPA1	5	0.17215	1.3632	0.13645	0.52544	0.17281	0.58281
CPA2	5	-0.010961	-0.097616	0.96984	0.99465	0.92224	0.97259
CPA3	5	0.23089	1.2118	0.041819	0.29034	0.22557	0.61368
CPA4	5	-0.00097021	-0.01166	0.91492	0.98311	0.9907	0.9959
CPA5	5	0.099401	0.69777	0.39481	0.79468	0.48532	0.77361
CPA6	5	0.20644	1.1638	0.070699	0.38102	0.2445	0.62652
CPAMD8	5	-0.46497	-2.2581	0.048095	0.3132	0.023941	0.27547
CPB1	5	0.061436	0.63974	0.57831	0.88456	0.52234	0.79442
CPB2	5	0.088901	0.91773	0.44335	0.82189	0.35876	0.69937
CPD	5	0.0077007	0.059538	0.87004	0.9725	0.95252	0.9824
CPE	5	0.22468	1.5497	0.047817	0.31241	0.12122	0.5422
CPEB1	5	0.10267	1.114	0.38098	0.78706	0.26527	0.64164
CPEB2	5	0.24976	1.4337	0.026602	0.22166	0.15165	0.56726
CPEB3	5	0.049216	0.56075	0.64501	0.9109	0.57497	0.82039
CPEB4	5	0.038388	0.37203	0.70277	0.93184	0.70987	0.88481
CPED1	5	0.15987	1.2043	0.1675	0.57557	0.22849	0.61661
CPLX1	5	0.1293	1.0225	0.26769	0.69493	0.30654	0.66556
CPLX2	5	0.03639	0.32247	0.71326	0.93476	0.74709	0.90277
CPLX3	5	-0.013174	-0.13467	0.98178	0.99774	0.89288	0.96063
CPLX4	5	0.30378	1.4832	0.0058869	0.085209	0.13802	0.55791
CPM	5	-0.15242	-1.1646	0.45924	0.83041	0.24418	0.62636
CPN1	5	0.092442	0.70833	0.42741	0.813	0.47874	0.7698
CPN2	5	0.20191	1.1478	0.078585	0.40655	0.25107	0.63103
CPNE1	5	0.12985	0.9446	0.26597	0.69345	0.34487	0.69166
CPNE2	5	-0.1416	-0.97935	0.49095	0.84383	0.32741	0.68099
CPNE3	5	0.081637	0.60803	0.47801	0.83772	0.54316	0.80563
CPNE4	5	0.17934	1.4119	0.12113	0.50023	0.15797	0.57167
CPNE5	5	0.014878	0.12888	0.83172	0.96705	0.89745	0.96182
CPNE6	5	-0.09226	-0.44256	0.66417	0.91762	0.65808	0.86021
CPNE7	5	0.013936	0.13908	0.83617	0.96774	0.88939	0.95946
CPNE8	5	0.14436	1.1214	0.21487	0.64194	0.26213	0.63896
CPNE9	5	0.066653	0.54597	0.55237	0.87381	0.58509	0.82608
CPO	5	0.20518	1.2288	0.073142	0.3893	0.21914	0.60854
CPOX	5	-0.013876	-0.1956	0.98545	0.99843	0.84492	0.94316
CPPED1	5	0.097443	0.96216	0.40509	0.80227	0.33597	0.68656
CPQ	5	0.16891	1.267	0.1429	0.53434	0.20516	0.602
CPS1	5	0.25355	1.3755	0.024658	0.21254	0.16898	0.58072
CPSF1	5	-0.93548	-3.5408	0.0004443	0.010811	0.00039892	0.012691
CPSF2	5	-1.0554	-3.5112	0.00011107	0.0032949	0.00044617	0.013899
CPSF3	5	-1.3221	-4.1741	0	0	2.9921e-05	0.0018019
CPSF3L	5	-1.5469	-4.4328	0	0	9.3029e-06	0.00072514
CPSF4	5	-1.4386	-4.4001	0	0	1.0818e-05	0.00080158
CPSF4L	5	0.081777	0.67549	0.47751	0.83769	0.49937	0.78105
CPSF6	5	-0.5105	-1.659	0.032933	0.25342	0.09711	0.5186
CPSF7	5	-0.14296	-1.6975	0.48689	0.84081	0.089594	0.51139
CPT1A	5	0.034792	0.38406	0.72054	0.93618	0.70094	0.88144
CPT1B	5	0.11896	0.79089	0.30723	0.72876	0.42901	0.74233
CPT1C	5	-0.048146	-0.6012	0.85099	0.97009	0.54771	0.80805
CPT2	5	-0.15892	-1.2091	0.44163	0.82056	0.22662	0.61463
CPVL	5	0.040617	0.39533	0.69127	0.92819	0.6926	0.87733
CPXCR1	5	0.087049	0.61777	0.45363	0.82764	0.53673	0.80277
CPXM1	5	0.14814	1.0618	0.2026	0.62659	0.28832	0.65521
CPXM2	5	0.25621	1.8891	0.02327	0.2058	0.058885	0.46138
CPZ	5	0.008905	0.090059	0.86332	0.97168	0.92824	0.97528
CR1	5	0.20739	1.4948	0.069588	0.37881	0.13497	0.55451
CR1L	5	-0.025645	-0.21473	0.95685	0.99069	0.82998	0.93708
CR2	5	0.17331	1.7691	0.13346	0.51878	0.076881	0.49019
CRABP1	5	-0.070261	-1.0551	0.75458	0.94655	0.2914	0.65753
CRABP2	5	-0.1071	-0.81348	0.6093	0.89597	0.41594	0.73524
CRADD	5	0.10535	1.0671	0.3681	0.77666	0.28594	0.65417
CRAMP1L	5	-0.12169	-0.9778	0.55565	0.875	0.32817	0.68147
CRAT	5	-0.033164	-0.36335	0.91903	0.98401	0.71634	0.88741
CRB1	5	0.18838	1.4982	0.10141	0.45949	0.13408	0.55374
CRB2	5	0.12016	1.0238	0.30279	0.72532	0.30592	0.66504
CRB3	5	0.049294	0.51181	0.64451	0.9107	0.60878	0.83601
CRBN	5	0.085175	1.0521	0.4624	0.83135	0.29274	0.65798
CRCP	14	-1.0632	-5.9799	0	0	2.2328e-09	1.9972e-06
CRCT1	5	-0.71226	-3.0867	0.0066644	0.092593	0.0020241	0.043753
CREB1	5	-0.090099	-0.6507	0.67344	0.92164	0.51524	0.79024
CREB3	5	-0.062487	-0.59931	0.78652	0.95495	0.54897	0.80846
CREB3L1	5	0.091407	0.82502	0.43197	0.81547	0.40936	0.73193
CREB3L2	5	0.009412	0.1234	0.86032	0.97074	0.90179	0.96377
CREB3L3	5	0.10605	0.81866	0.36471	0.77478	0.41298	0.73361
CREB3L4	5	-0.10158	-1.0949	0.62968	0.90545	0.27357	0.64755
CREB5	5	0.27296	1.6499	0.015162	0.16021	0.098958	0.52261
CREBBP	5	-0.17854	-1.0758	0.3872	0.79066	0.28203	0.65188
CREBL2	5	0.11716	0.80815	0.31462	0.73389	0.419	0.73698
CREBRF	5	0.093336	0.48802	0.42353	0.81041	0.62554	0.84385
CREBZF	5	0.14547	0.91549	0.21126	0.63778	0.35994	0.69997
CREG1	5	0.08871	0.89128	0.44446	0.82258	0.37278	0.70755
CREG2	5	0.0243	0.19275	0.77991	0.95306	0.84716	0.94406
CRELD1	5	0.15634	1.1529	0.17705	0.59019	0.24895	0.62955
CRELD2	5	-0.10648	-1.0207	0.61074	0.89683	0.30739	0.66662
CREM	26	0.15446	2.2318	0.0019438	0.037594	0.025631	0.28791
CRH	5	0.12354	1.4446	0.28924	0.71526	0.14856	0.56571
CRHBP	5	-0.02708	-0.22576	0.94941	0.98844	0.82139	0.93417
CRHR1	5	0.1273	0.98299	0.27524	0.70326	0.32561	0.67929
CRHR2	5	0.036542	0.30771	0.71215	0.93476	0.75831	0.9082
CRIM1	5	0.090664	0.92449	0.43502	0.8173	0.35523	0.69721
CRIP1	4	0.15051	1.1962	0.25403	0.68289	0.23163	0.6189
CRIP2	5	0.032575	0.32813	0.7337	0.94113	0.74281	0.90049
CRIP3	4	0.020657	0.18069	0.83467	0.96724	0.85661	0.94726
CRIPAK	3	0.18454	1.3965	0.22792	0.65528	0.16255	0.57503
CRIPT	5	-0.40662	-1.6827	0.077196	0.40243	0.092427	0.51396
CRISP1	6	-0.14596	-1.0677	0.45285	0.82715	0.28565	0.65417
CRISP2	5	0.0021995	0.014785	0.89948	0.97976	0.9882	0.99489
CRISP3	5	0.15534	1.4125	0.18022	0.59389	0.1578	0.57167
CRISPLD1	5	0.12389	1.3568	0.28802	0.71423	0.17484	0.58485
CRISPLD2	5	-0.087084	-0.75577	0.68566	0.92563	0.44979	0.75441
CRK	5	-0.0024536	-0.021807	0.92319	0.98457	0.9826	0.9928
CRKL	5	-0.57871	-2.6293	0.019271	0.18576	0.0085573	0.13038
CRLF1	5	-0.093631	-0.74658	0.65839	0.91556	0.45532	0.75673
CRLF3	5	-0.16476	-1.0137	0.42536	0.81185	0.3107	0.66879
CRLS1	8	-0.27338	-2.1796	0.11918	0.49664	0.029284	0.31537
CRMP1	5	0.23369	1.5895	0.039487	0.28237	0.11195	0.53517
CRNKL1	5	-2.0874	-4.9369	0	0	7.9386e-07	0.00011523
CRNN	5	0.0024243	0.017763	0.89803	0.97976	0.98583	0.99396
CROCC	5	-0.10908	-1.1314	0.60174	0.89235	0.25791	0.6351
CROT	7	0.082233	0.39041	0.37643	0.78313	0.69623	0.87934
CRP	5	0.16336	1.2265	0.15711	0.55711	0.22003	0.609
CRTAC1	5	0.064544	0.56138	0.56292	0.87834	0.57454	0.82027
CRTAM	5	-0.093937	-0.72749	0.65745	0.91498	0.46693	0.76432
CRTAP	5	-0.060663	-0.657	0.79518	0.95677	0.51118	0.78716
CRTC1	5	0.039956	0.32418	0.69471	0.92866	0.7458	0.9023
CRTC2	5	0.0014933	0.010127	0.90298	0.98023	0.99192	0.99658
CRTC3	5	0.090946	0.91079	0.43386	0.81605	0.3624	0.70068
CRX	5	-0.16782	-1.4097	0.41625	0.80751	0.15862	0.57179
CRY1	5	-0.12061	-0.79729	0.55992	0.87692	0.42528	0.7405
CRY2	5	0.048711	0.42923	0.64773	0.91176	0.66775	0.86523
CRYAA	4	0.25777	1.6882	0.040375	0.2851	0.091364	0.51267
CRYAB	5	0.04683	0.52237	0.65861	0.91556	0.60142	0.83269
