Gene	sgRNA	MP38|beta	MP38|z	MP38|p-value	MP38|fdr	MP38|wald-p-value	MP38|wald-fdr
FDXACB1	5	0.10141	1.1264	0.25242	0.74493	0.26	0.71645
FDXR	5	-0.026201	-0.3198	0.86005	0.97563	0.74912	0.91934
FECH	5	-0.074643	-0.752	0.55537	0.90188	0.45205	0.8083
FEM1A	3	-0.075532	-0.63984	0.59913	0.91288	0.52228	0.8366
FEM1B	5	0.084608	1.0019	0.33655	0.80532	0.31638	0.74618
FEM1C	5	0.023666	0.28829	0.76097	0.94975	0.77313	0.9272
FEN1	5	-0.067528	-0.65422	0.59364	0.91063	0.51297	0.83273
FER	5	-0.017428	-0.088925	0.92236	0.98822	0.92914	0.98057
FER1L6	5	-0.032869	-0.37211	0.81284	0.96458	0.70981	0.90527
FERD3L	5	0.020015	0.2561	0.78946	0.9575	0.79787	0.93776
FERMT1	5	0.0010824	0.010501	0.93935	0.99075	0.99162	0.99824
FERMT2	5	-0.15368	-1.2673	0.24708	0.74175	0.20503	0.68547
FERMT3	5	-0.077112	-1.2221	0.54165	0.89403	0.22165	0.69272
FES	5	-0.060777	-0.85944	0.63118	0.91804	0.3901	0.77907
FETUB	5	0.15184	1.1503	0.082306	0.49882	0.25004	0.71088
FEV	5	-0.0080715	-0.10676	0.99178	0.99933	0.91498	0.97642
FEZ1	6	0.064371	0.57881	0.41681	0.84373	0.56272	0.85168
FEZ2	5	0.1595	1.5636	0.067144	0.45417	0.11792	0.62036
FEZF1	5	0.15013	1.4935	0.085583	0.50757	0.13531	0.63499
FEZF2	5	0.10371	1.3151	0.24203	0.73752	0.18848	0.67634
FFAR1	5	0.13591	1.7063	0.12046	0.58244	0.087945	0.58946
FFAR2	5	-0.075848	-0.73836	0.54909	0.89808	0.4603	0.81129
FFAR3	5	0.08216	1.0567	0.35188	0.81097	0.29066	0.73514
FFAR4	4	-0.11723	-1.0518	0.40042	0.836	0.2929	0.73666
FGA	5	0.093549	1.1716	0.28996	0.77631	0.24134	0.70684
FGB	5	0.13011	1.8871	0.13695	0.60441	0.059143	0.53921
FGD1	5	-0.049265	-0.63423	0.70538	0.93722	0.52593	0.83871
FGD2	5	0.12659	1.5832	0.14967	0.62573	0.11337	0.61658
FGD3	5	0.015911	0.21397	0.8225	0.96536	0.83057	0.94984
FGD4	5	0.021016	0.24116	0.78085	0.95569	0.80943	0.94192
FGD5	5	0.16117	1.4635	0.064479	0.44466	0.14333	0.64632
FGD6	5	0.074024	0.97566	0.40192	0.83645	0.32923	0.75337
FGF1	5	-0.052967	-0.45	0.68083	0.93144	0.65271	0.88539
FGF10	5	-0.0042012	-0.029912	0.97867	0.9961	0.97614	0.99427
FGF11	5	-0.0086385	-0.12764	0.98689	0.9986	0.89844	0.97244
FGF12	5	0.092536	0.88754	0.29485	0.77942	0.37479	0.77207
FGF13	5	0.15084	1.6555	0.083972	0.50249	0.097826	0.60185
FGF14	5	0.14939	1.256	0.086638	0.51078	0.20913	0.68821
FGF17	5	0.095719	0.95778	0.27868	0.76552	0.33818	0.75909
FGF18	5	0.023367	0.43397	0.76391	0.95046	0.66431	0.88954
FGF19	5	-0.078698	-1.162	0.53349	0.89193	0.24523	0.70956
FGF2	5	0.098758	1.1359	0.26452	0.75272	0.25601	0.7133
FGF20	5	0.14223	1.59	0.10452	0.5523	0.11183	0.61561
FGF21	5	0.022348	0.20329	0.77147	0.95384	0.83891	0.9515
FGF22	5	0.040651	0.55252	0.63018	0.91804	0.58059	0.8577
FGF23	5	0.016558	0.24429	0.81751	0.96529	0.80701	0.94108
FGF3	5	0.11766	1.5062	0.18283	0.67245	0.13202	0.6319
FGF4	5	0.068847	1.386	0.4353	0.85113	0.16575	0.6664
FGF5	5	0.12423	1.9902	0.15878	0.64171	0.046567	0.49892
FGF6	5	0.087448	1.3937	0.32045	0.7965	0.1634	0.66389
FGF7	5	0.038592	0.58984	0.64556	0.92238	0.5553	0.85039
FGF8	5	-0.061937	-1.2593	0.62524	0.91755	0.20792	0.68802
FGF9	5	0.17825	1.3259	0.041653	0.36408	0.18486	0.67383
FGFBP1	5	0.034114	0.48331	0.67983	0.93095	0.62888	0.87713
FGFBP2	5	0.087764	1.7122	0.31912	0.79601	0.086855	0.58926
FGFBP3	5	-0.014881	-0.29523	0.94063	0.99076	0.76782	0.92601
FGFR1	5	0.13204	1.7944	0.13162	0.59709	0.072745	0.57324
FGFR1OP	5	0.20123	1.8538	0.02066	0.24395	0.06377	0.55663
FGFR1OP2	9	-0.063975	-0.88958	0.55315	0.90047	0.37369	0.77178
FGFR2	5	0.080077	0.81386	0.3621	0.815	0.41573	0.78906
FGFR3	5	0.061321	0.43873	0.48339	0.87346	0.66085	0.8882
FGFR4	5	0.0052246	0.072379	0.90764	0.98506	0.9423	0.9855
FGFRL1	5	0.10695	1.3223	0.22781	0.72385	0.18606	0.67499
FGG	5	0.12227	0.67272	0.166	0.64986	0.50112	0.8297
FGGY	5	-0.0080303	-0.06243	0.99206	0.99933	0.95022	0.98791
FGL1	5	0.16222	1.2748	0.062535	0.43818	0.20238	0.68402
FGL2	5	0.045307	0.42097	0.59608	0.91152	0.67378	0.89258
FGR	5	-0.091351	-1.1704	0.47262	0.86872	0.24185	0.70694
FH	5	-0.022914	-0.37451	0.88204	0.97918	0.70802	0.90436
FHDC1	5	0.11729	0.91312	0.18444	0.67465	0.36118	0.76913
FHIT	5	0.14431	1.7313	0.098523	0.53725	0.083395	0.58814
FHL1	5	0.18317	1.7764	0.035155	0.32917	0.075674	0.57554
FHL2	5	-0.04391	-0.63399	0.7392	0.94464	0.52609	0.83872
FHL3	5	-0.071965	-0.82339	0.56787	0.90416	0.41029	0.78697
FHL5	5	0.064764	0.81006	0.45957	0.86243	0.41791	0.7905
FHOD1	5	0.075116	1.0675	0.39542	0.83322	0.28576	0.7317
FHOD3	5	0.12752	1.8622	0.14645	0.62076	0.062569	0.55434
FIBCD1	5	-0.068584	-0.42432	0.58719	0.90865	0.67133	0.89188
FIBIN	5	-0.01096	-0.15002	0.97012	0.99425	0.88075	0.96617
FIBP	5	0.11789	1.3176	0.18227	0.67245	0.18764	0.67606
FICD	5	0.012758	0.17444	0.84688	0.9709	0.86152	0.95934
FIG4	5	-0.0297	-0.44762	0.83494	0.969	0.65443	0.8861
FIGF	5	0.02876	0.2995	0.72098	0.94158	0.76456	0.92495
FIGLA	5	-0.021084	-0.29296	0.89631	0.98433	0.76956	0.92674
FIGN	5	-0.057932	-0.80042	0.64895	0.9225	0.42346	0.79329
FIGNL1	5	-0.031459	-0.35516	0.82273	0.96536	0.72247	0.90895
FILIP1	5	0.083724	0.59167	0.34183	0.80817	0.55407	0.84991
FILIP1L	5	0.10164	0.76379	0.25103	0.74493	0.44499	0.80427
FIP1L1	4	-0.63	-2.4101	0.0018327	0.049327	0.01595	0.26543
FIS1	5	-0.094359	-1.0769	0.45818	0.86192	0.28152	0.72779
FITM1	5	0.25069	2.2417	0.0041653	0.088443	0.024983	0.35588
FITM2	5	0.047069	0.45877	0.58358	0.9075	0.6464	0.88334
FIZ1	5	0.11091	1.6074	0.2111	0.70494	0.10796	0.61305
FJX1	4	0.033509	0.66207	0.73525	0.94464	0.50793	0.83166
FKBP10	5	-0.021232	-0.1778	0.89526	0.98401	0.85888	0.9585
FKBP11	12	-0.047172	-0.68843	0.66161	0.92499	0.49118	0.82483
FKBP14	5	-0.09256	-0.82236	0.46673	0.86684	0.41087	0.78705
FKBP15	5	0.039006	0.29016	0.64173	0.9202	0.77169	0.92683
FKBP1A	5	-0.20182	-1.8446	0.14839	0.62366	0.065101	0.55787
FKBP1B	6	0.21914	1.8745	0.0057203	0.10797	0.060862	0.54522
FKBP2	5	-0.1155	-1.544	0.36849	0.81979	0.1226	0.62446
FKBP3	5	0.063237	0.4508	0.47107	0.86772	0.65213	0.88508
FKBP4	5	0.068036	1	0.44013	0.85537	0.3173	0.74618
FKBP5	5	0.030617	0.20978	0.70699	0.9373	0.83384	0.95019
FKBP6	5	-0.025194	-0.34764	0.86716	0.97716	0.72811	0.91088
FKBP7	5	-0.042026	-0.51245	0.75097	0.94829	0.60834	0.86721
FKBP8	5	-0.013285	-0.17179	0.95207	0.99202	0.8636	0.96023
FKBP9	6	-0.15611	-1.5463	0.21176	0.70494	0.12202	0.62345
FKBPL	5	-0.025261	-0.3228	0.86649	0.97716	0.74684	0.91837
FKRP	5	0.15389	1.9138	0.078196	0.48619	0.055644	0.53067
FKTN	5	0.11511	1.0169	0.1936	0.68447	0.30921	0.74408
FLAD1	5	0.043454	0.61411	0.60924	0.91613	0.53914	0.84391
FLCN	5	-0.27146	-2.1582	0.0677	0.45673	0.030911	0.40805
FLG	5	-0.032917	-0.41353	0.81245	0.96441	0.67922	0.89441
FLG2	5	0.19131	1.3933	0.027602	0.28769	0.16353	0.66389
FLI1	5	0.038006	0.51893	0.64945	0.9225	0.60381	0.86618
FLII	5	-0.11641	-1.4739	0.36543	0.81736	0.1405	0.64177
FLNA	5	-0.14708	-1.6476	0.26508	0.75272	0.099434	0.60486
FLNB	5	0.027014	0.3444	0.73525	0.94464	0.73054	0.91219
FLNC	5	-0.078241	-1.0897	0.53593	0.89311	0.27586	0.72502
FLOT1	5	0.03008	0.38269	0.71043	0.9379	0.70195	0.90257
FLOT2	5	-0.035661	-0.64295	0.79385	0.95933	0.52026	0.83619
FLRT1	5	-0.079572	-1.2618	0.52938	0.89137	0.20701	0.68792
FLRT2	5	0.12554	1.9117	0.15284	0.63004	0.055921	0.53067
FLRT3	5	0.043027	0.544	0.61241	0.91613	0.58644	0.8603
FLT1	5	0.10771	0.85042	0.2242	0.71812	0.39509	0.78075
FLT3	4	-0.0065236	-0.060892	0.98756	0.99888	0.95145	0.98791
FLT3LG	6	0.14362	0.80529	0.074753	0.4773	0.42065	0.79204
FLT4	5	-0.046436	-0.5988	0.72409	0.94201	0.5493	0.84892
FLVCR1	5	0.038505	0.66771	0.64612	0.92238	0.50432	0.8301
FLVCR2	5	0.16287	1.0979	0.061702	0.43637	0.27223	0.7233
FLYWCH1	5	-0.060472	-0.65354	0.63329	0.91807	0.51341	0.83273
FLYWCH2	5	0.084475	1.0602	0.33739	0.80592	0.28907	0.73392
FMN1	11	0.040118	0.61768	0.44457	0.85669	0.53679	0.84317
FMN2	5	0.023333	0.22598	0.7643	0.95061	0.82122	0.94752
FMNL1	5	-0.021926	-0.24092	0.8892	0.98179	0.80961	0.94192
FMNL2	5	0.093223	0.94939	0.29201	0.77865	0.34242	0.76138
FMNL3	5	-0.051893	-0.67467	0.68822	0.93301	0.49989	0.82873
FMO1	5	0.056428	0.55149	0.51633	0.88627	0.5813	0.8577
FMO2	5	0.1262	1.559	0.15112	0.62899	0.119	0.62057
FMO3	5	-0.085848	-0.82181	0.49772	0.87786	0.41118	0.7873
FMO4	5	0.049547	0.65646	0.56581	0.90416	0.51153	0.83241
FMO5	5	0.15077	1.58	0.084028	0.50249	0.1141	0.61706
FMOD	5	0.25017	2.0324	0.0042208	0.088889	0.042117	0.4818
FMR1	5	-0.07322	-0.65703	0.56242	0.90283	0.51116	0.83219
FMR1NB	5	0.048061	0.60545	0.57697	0.90627	0.54488	0.84644
FN1	5	0.091259	0.93747	0.30101	0.78341	0.34852	0.76424
FN3K	5	0.091849	0.87164	0.2984	0.7821	0.3834	0.77516
FN3KRP	5	0.15788	1.5907	0.069588	0.46032	0.11167	0.61561
FNBP1	5	-0.071874	-0.44501	0.56848	0.90416	0.65631	0.88644
FNBP1L	5	0.052571	0.51677	0.54215	0.89445	0.60531	0.86653
FNBP4	5	0.13956	1.3877	0.11091	0.5663	0.16522	0.6664
FNDC1	5	0.050082	0.50192	0.56181	0.90277	0.61572	0.87084
FNDC3A	5	0.17936	1.277	0.040209	0.35714	0.20161	0.68402
FNDC3B	5	-0.012162	-0.17053	0.96074	0.99292	0.8646	0.96075
FNDC4	5	-0.00026822	-0.0035669	0.94891	0.99131	0.99715	0.99947
FNDC5	7	-0.040996	-0.63362	0.75336	0.94829	0.52633	0.83886
FNDC7	5	-0.12918	-1.5635	0.32123	0.797	0.11793	0.62036
FNDC8	5	-0.086288	-0.76253	0.496	0.87767	0.44574	0.80478
FNDC9	5	-0.018454	-0.31166	0.91486	0.98695	0.7553	0.92114
FNIP1	5	0.011496	0.14688	0.85827	0.97483	0.88323	0.96703
FNIP2	5	-0.016299	-0.25307	0.93097	0.98973	0.80021	0.93846
FNTA	5	-0.40257	-2.9884	0.014106	0.19797	0.0028044	0.08617
FNTB	5	0.04594	0.48106	0.59153	0.91024	0.63047	0.87732
FOCAD	5	0.020735	0.19586	0.78302	0.9562	0.84472	0.95377
FOLH1	11	-0.017751	-0.24313	0.95735	0.99292	0.80791	0.94144
FOLR1	4	0.059293	0.57053	0.55648	0.90255	0.56832	0.85303
FOLR2	5	0.083688	0.94347	0.34216	0.80839	0.34544	0.76294
FOPNL	5	0.090799	0.61686	0.30329	0.78344	0.53733	0.84347
FOS	4	0.049278	0.51088	0.62512	0.91755	0.60943	0.86808
FOSB	5	0.030612	0.30273	0.70699	0.9373	0.76209	0.9238
FOSL1	5	-0.047772	-0.45499	0.71626	0.94015	0.64912	0.88419
FOSL2	5	-0.049435	-0.69278	0.70432	0.93705	0.48845	0.82412
FOXA1	5	0.029312	0.51396	0.71704	0.94079	0.60728	0.86701
FOXA2	5	-0.001681	-0.019878	0.96024	0.99292	0.98414	0.99626
FOXA3	5	0.07373	0.8261	0.40425	0.83826	0.40875	0.78611
FOXB1	5	0.057614	0.73419	0.50678	0.88104	0.46283	0.81176
FOXB2	5	-0.088041	-0.84585	0.48806	0.87556	0.39764	0.78183
FOXC1	5	0.12148	1.348	0.16905	0.65476	0.17767	0.66959
FOXC2	5	0.050996	0.63051	0.5552	0.90188	0.52836	0.83969
FOXD2	5	-0.016199	-0.3025	0.93158	0.98979	0.76227	0.9238
FOXD3	5	0.02022	0.2775	0.78779	0.9575	0.7814	0.93073
FOXD4	2	0.14984	1.0448	0.29113	0.77832	0.29609	0.73858
FOXE1	5	0.058628	0.87624	0.49983	0.87831	0.3809	0.77434
FOXE3	5	-0.021215	-0.29913	0.89526	0.98401	0.76484	0.92496
FOXF1	4	-0.013549	-0.16058	0.94191	0.99089	0.87242	0.96373
FOXF2	5	0.084116	0.9803	0.33944	0.80655	0.32694	0.75232
FOXG1	5	-0.0033582	-0.050599	0.9724	0.99477	0.95965	0.99024
FOXH1	5	-0.065936	-0.80287	0.60313	0.91471	0.42205	0.79285
FOXI1	5	0.048744	0.55297	0.57153	0.90487	0.58028	0.8577
FOXI2	5	0.10711	1.0189	0.22726	0.72348	0.30827	0.74385
FOXJ1	5	-0.13836	-1.3009	0.29063	0.77745	0.1933	0.67913
FOXJ2	5	-0.087687	-0.74873	0.48978	0.87634	0.45402	0.80981
FOXJ3	5	-0.14023	-1.395	0.28463	0.77272	0.16303	0.66389
FOXK1	5	-0.23347	-1.7378	0.10463	0.5523	0.082251	0.58603
FOXK2	5	0.043464	0.53318	0.60919	0.91613	0.59391	0.86276
FOXL1	5	-0.016504	-0.15557	0.92913	0.98918	0.87637	0.96499
FOXL2	5	0.11475	1.3851	0.1951	0.68667	0.16602	0.6664
FOXM1	5	-0.055745	-0.71137	0.66245	0.92499	0.47686	0.81862
FOXN1	5	-0.10848	-1.2369	0.39703	0.83399	0.21611	0.69154
FOXN2	5	0.030245	0.34183	0.7091	0.93758	0.73248	0.91301
FOXN3	5	-0.15087	-1.4409	0.2543	0.74662	0.14962	0.655
FOXN4	5	0.013384	0.18501	0.84222	0.96982	0.85322	0.95628
FOXO1	5	0.0053572	0.077125	0.90664	0.98506	0.93852	0.98486
FOXO3	5	-0.11443	-1.4915	0.37188	0.82115	0.13583	0.6355
FOXO4	5	0.029307	0.51553	0.71709	0.94079	0.60618	0.86661
FOXP1	10	0.14087	2.163	0.023992	0.26695	0.030545	0.4044
FOXP2	5	-0.00042226	-0.0047378	0.94963	0.99131	0.99622	0.99947
FOXP3	4	-0.072942	-0.7278	0.58991	0.90973	0.46674	0.81356
FOXP4	5	0.071155	0.83126	0.42147	0.84581	0.40583	0.78522
FOXQ1	5	0.0089022	0.097342	0.87982	0.97918	0.92245	0.97898
FOXR1	5	0.064247	1.0748	0.46312	0.86465	0.28248	0.72893
FOXR2	5	0.12142	1.1098	0.16922	0.65499	0.26709	0.71861
FOXRED1	5	0.11065	1.4888	0.21193	0.70523	0.13654	0.63639
FOXRED2	5	0.093972	1.1317	0.28763	0.77484	0.25778	0.71472
FOXS1	5	-0.025901	-0.40451	0.86155	0.97566	0.68584	0.89656
FPGS	5	-0.4667	-3.2575	0.0062201	0.11429	0.0011241	0.052572
FPGT	5	0.082698	0.97567	0.34866	0.8099	0.32923	0.75337
FPGT-TNNI3K	5	0.024233	0.26613	0.75614	0.94831	0.79014	0.935
FPR1	5	0.070722	0.67562	0.42419	0.84581	0.49928	0.82838
FPR2	5	0.10703	0.95819	0.2277	0.72385	0.33797	0.75909
FPR3	4	0.20433	1.4328	0.036099	0.33505	0.1519	0.65551
FRA10AC1	4	0.082171	0.82964	0.41325	0.84233	0.40674	0.78532
FRAS1	5	-0.028667	-0.24405	0.84316	0.97003	0.8072	0.9411
FRAT1	5	0.10231	1.1717	0.24803	0.74196	0.2413	0.70682
FRAT2	5	-0.19746	-1.9282	0.15678	0.63903	0.053832	0.52734
FREM1	7	0.18155	2.2272	0.014773	0.20136	0.025932	0.36593
FREM2	5	-0.1185	-1.5296	0.35721	0.81245	0.12612	0.62765
FREM3	5	0.00011821	0.0012878	0.94607	0.99127	0.99897	0.99981
FRG1	3	-0.06421	-0.48265	0.65184	0.9225	0.62934	0.87716
FRG2B	1	0.11797	0.46048	0.59341	0.91045	0.64517	0.88307
FRG2C	2	-0.12771	-0.3405	0.44646	0.85669	0.73348	0.91323
FRK	5	0.082543	0.3804	0.34961	0.80998	0.70365	0.90329
FRMD1	5	0.12236	1.0882	0.16561	0.64981	0.27651	0.72504
FRMD3	15	0.063497	1.097	0.18144	0.67139	0.27266	0.72339
FRMD4A	5	0.046354	0.79172	0.58903	0.9095	0.42853	0.79504
FRMD4B	5	0.16977	1.5142	0.051483	0.40252	0.12996	0.6287
FRMD5	5	-0.0077871	-0.075458	0.99345	0.99933	0.93985	0.98488
FRMD6	5	0.11892	1.1665	0.17866	0.66743	0.24343	0.70809
FRMD7	5	0.0036124	0.022318	0.91997	0.98778	0.98219	0.99581
FRMD8	5	0.16137	1.6767	0.064256	0.44398	0.093603	0.59576
FRMPD1	5	0.1889	1.9249	0.029546	0.29777	0.054247	0.52734
FRMPD2	5	0.026138	0.302	0.74103	0.94524	0.76265	0.92393
FRMPD4	5	0.026885	0.38842	0.73659	0.94464	0.69771	0.90075
FRRS1	5	-0.094388	-1.0535	0.45801	0.86192	0.29211	0.73634
FRRS1L	5	0.060786	0.44954	0.48645	0.87555	0.65304	0.88565
FRS2	5	-0.070872	-0.76832	0.57459	0.90611	0.4423	0.80318
FRS3	5	0.0301	0.34305	0.71037	0.9379	0.73156	0.91248
FRY	5	-0.061128	-0.95795	0.6294	0.91803	0.33809	0.75909
FRYL	5	0.073406	0.75295	0.40664	0.83875	0.45148	0.80777
FRZB	5	-0.021667	-0.43166	0.89154	0.98275	0.66599	0.88993
FSBP	5	-0.11745	-0.8243	0.36127	0.81394	0.40977	0.78643
FSCB	5	0.02677	0.26281	0.73725	0.94464	0.7927	0.93638
FSCN1	5	-0.044001	-0.71781	0.73853	0.94464	0.47288	0.81667
FSCN2	5	-0.11351	-1.2897	0.3756	0.82265	0.19716	0.6825
FSCN3	5	0.054933	0.79146	0.52649	0.89039	0.42868	0.79504
FSD1	5	-0.1716	-2.007	0.20571	0.69742	0.044746	0.49323
FSD1L	5	0.08618	0.52133	0.32767	0.8013	0.60213	0.86522
FSD2	5	0.074361	0.597	0.39981	0.83573	0.55051	0.84903
FSHB	5	0.21685	1.8061	0.013051	0.18982	0.070902	0.56994
FSHR	5	0.11742	1.0378	0.18383	0.67379	0.29937	0.73962
FSIP1	5	0.098569	0.61899	0.2653	0.75272	0.53592	0.84312
FSIP2	4	-0.033188	-0.37088	0.81478	0.96488	0.71073	0.90569
FST	5	0.17266	1.6747	0.048151	0.38944	0.093987	0.59576
FSTL1	5	0.054967	0.48698	0.52616	0.89026	0.62627	0.87596
FSTL3	5	0.070458	1.0405	0.42575	0.84581	0.2981	0.73962
FSTL4	5	0.11273	1.4221	0.20299	0.69498	0.15499	0.65743
FSTL5	4	0.041369	0.68943	0.6805	0.9313	0.49055	0.82472
FTCD	5	-0.05612	-0.62955	0.661	0.92499	0.52899	0.83972
FTH1	1	0.15984	0.65534	0.44419	0.85669	0.51225	0.83246
FTHL17	5	-0.11519	-1.2163	0.3701	0.8206	0.22386	0.69402
FTL	5	0.046358	0.55191	0.58903	0.9095	0.58101	0.8577
FTMT	5	0.13079	1.4182	0.13529	0.60252	0.15613	0.65743
FTO	5	0.024861	0.40831	0.75175	0.94829	0.68304	0.8958
FTSJ1	5	0.087349	1.0893	0.32073	0.79666	0.27604	0.72502
FTSJ2	5	-0.10205	-1.1489	0.42358	0.84581	0.2506	0.71123
FTSJ3	5	-0.22411	-1.8551	0.11602	0.57515	0.063578	0.55663
FUBP1	5	0.020517	0.21169	0.78485	0.95635	0.83235	0.95012
FUBP3	5	0.23595	1.9561	0.00672	0.121	0.050449	0.51409
FUCA1	5	0.0030715	0.02836	0.9238	0.98833	0.97737	0.99474
FUCA2	5	0.088084	1.0151	0.31734	0.79444	0.31005	0.74446
FUK	5	-0.0463	-0.53327	0.72476	0.94201	0.59385	0.86274
FUNDC1	5	0.12064	1.1578	0.17233	0.65895	0.24693	0.71022
FUNDC2	5	-0.12922	-1.4109	0.32123	0.797	0.15827	0.66083
FUOM	5	0.18053	1.5852	0.038654	0.3494	0.11292	0.61632
FURIN	5	0.037871	0.46209	0.65051	0.9225	0.64401	0.88283
FUS	5	-0.025688	-0.41546	0.86327	0.97634	0.67781	0.89422
FUT1	5	0.041895	0.61185	0.61996	0.91706	0.54064	0.84472
FUT10	5	0.12455	1.9069	0.15734	0.63944	0.056532	0.532
FUT11	5	-0.14187	-1.7225	0.27974	0.76737	0.084974	0.58829
FUT2	5	0.086531	1.0654	0.32606	0.80052	0.2867	0.73256
FUT3	5	-0.0076244	-0.10005	0.99434	0.99933	0.92031	0.97799
FUT4	5	0.02915	0.61662	0.71832	0.9413	0.53749	0.84347
FUT5	5	0.050118	0.67422	0.56142	0.9026	0.50017	0.82873
FUT6	5	0.098738	1.2378	0.26463	0.75272	0.21579	0.6915
FUT7	5	0.0028131	0.040525	0.92569	0.98833	0.96767	0.99287
FUT8	5	-0.0092299	-0.072612	0.98251	0.99684	0.94211	0.9855
FUT9	5	0.16064	1.434	0.065256	0.4466	0.15158	0.65551
FUZ	5	0.15163	1.3369	0.082695	0.49966	0.18125	0.67144
FXN	5	-0.2695	-2.0068	0.069366	0.45919	0.044774	0.49323
FXR1	5	-0.20803	-1.8388	0.13823	0.60752	0.065949	0.56067
FXR2	5	-0.058812	-1.0117	0.64417	0.9218	0.31169	0.74537
FXYD1	5	0.11461	1.6966	0.19571	0.68694	0.08977	0.59094
FXYD2	4	0.13287	1.296	0.17611	0.66534	0.19499	0.68094
FXYD3	13	0.033902	0.53058	0.45824	0.86192	0.59571	0.86356
FXYD4	5	0.12385	1.1979	0.16011	0.64281	0.23095	0.69978
FXYD5	5	0.16199	1.6901	0.06309	0.44014	0.091011	0.59322
FXYD6	5	0.093824	0.66487	0.28868	0.77525	0.50613	0.83079
FXYD6-FXYD2	1	0.37228	0.90331	0.043374	0.37261	0.36636	0.76974
FXYD7	5	0.13987	1.2072	0.11041	0.5663	0.22735	0.69692
FYB	5	-0.080242	-0.77355	0.52499	0.8897	0.43919	0.80121
FYCO1	5	-0.038592	-0.39372	0.77391	0.95432	0.69379	0.89973
FYN	5	0.1072	1.7949	0.22698	0.72303	0.072665	0.57311
FYTTD1	5	0.0050168	0.058025	0.90909	0.98525	0.95373	0.98865
FZD1	5	0.058894	0.7976	0.49828	0.87786	0.4251	0.79391
FZD10	4	0.08608	0.77934	0.39131	0.831	0.43578	0.79897
FZD2	5	-0.087932	-0.92714	0.48867	0.87616	0.35386	0.76661
FZD3	5	0.093831	0.63313	0.28851	0.77525	0.52665	0.8389
FZD4	4	0.10089	0.72198	0.31234	0.79066	0.47031	0.8151
FZD5	5	-0.10236	-1.4491	0.42214	0.84581	0.14732	0.65124
FZD6	5	0.15096	1.4388	0.083805	0.50249	0.1502	0.65551
FZD7	5	0.035851	0.52138	0.66461	0.92552	0.6021	0.86522
FZD8	5	-0.047245	-0.57389	0.71948	0.94157	0.56604	0.85282
FZD9	5	-0.011143	-0.18469	0.96868	0.99385	0.85347	0.95635
FZR1	5	0.1778	1.8672	0.042264	0.36763	0.061868	0.55094
G0S2	5	0.061757	0.77483	0.48056	0.87193	0.43844	0.80083
G2E3	5	0.081784	0.74526	0.35366	0.81107	0.45611	0.81033
G3BP1	5	0.06408	0.50993	0.46423	0.86532	0.6101	0.86854
G3BP2	5	-0.024276	-0.23747	0.87304	0.97828	0.81229	0.94305
G6PC	5	0.054402	0.5158	0.53005	0.89137	0.60599	0.86658
G6PC2	4	-0.02853	-0.35423	0.8465	0.9709	0.72317	0.90931
G6PC3	5	0.023641	0.20984	0.76114	0.94982	0.83379	0.95019
G6PD	5	-0.099878	-1.2443	0.43308	0.8501	0.2134	0.68999
GAA	5	-0.085873	-1.2352	0.49756	0.87786	0.21676	0.69216
GAB1	5	-0.0157	-0.1605	0.93491	0.99013	0.87249	0.96374
GAB2	5	-0.025954	-0.33178	0.86132	0.97566	0.74005	0.91639
GAB3	5	-0.059877	-0.87222	0.6369	0.91865	0.38309	0.77516
GAB4	5	-0.26843	-1.6457	0.07031	0.46255	0.099818	0.60557
GABARAP	5	-0.30003	-2.2995	0.047928	0.38891	0.021477	0.32221
GABARAPL1	5	0.108	1.1209	0.22259	0.71661	0.26232	0.71783
GABARAPL2	5	0.12304	1.152	0.16272	0.64588	0.2493	0.71088
GABBR1	5	0.093752	1.2501	0.28885	0.77525	0.21125	0.68923
GABBR2	5	0.03079	0.42612	0.70554	0.93722	0.67002	0.89153
GABPA	5	-0.42858	-2.5443	0.01033	0.16402	0.010951	0.20865
GABPB1	5	-0.11129	-0.91835	0.38576	0.82815	0.35843	0.76797
GABPB2	5	-0.027329	-0.37987	0.85233	0.97336	0.70404	0.90344
GABRA1	5	-0.068648	-0.63212	0.58692	0.90863	0.52731	0.83944
GABRA2	5	-0.011304	-0.10718	0.96701	0.99355	0.91464	0.97641
GABRA3	5	0.08062	1.1714	0.35899	0.813	0.24145	0.70694
GABRA4	5	0.029699	0.43251	0.7136	0.93884	0.66537	0.88969
GABRA5	5	-0.080396	-0.69084	0.52421	0.8893	0.48967	0.82472
GABRA6	5	0.1331	0.90099	0.12857	0.59283	0.36759	0.77003
GABRB1	5	0.032504	0.31072	0.69121	0.93317	0.75602	0.92114
GABRB2	5	-0.023918	-0.31858	0.87599	0.97918	0.75004	0.91988
GABRB3	5	0.019405	0.31407	0.79418	0.95935	0.75347	0.92023
GABRD	5	-0.092351	-1.1324	0.46751	0.86715	0.25747	0.71463
GABRE	5	-0.026089	-0.41096	0.8606	0.97563	0.6811	0.89468
GABRG1	5	0.14367	1.4177	0.10058	0.5427	0.15628	0.65743
GABRG2	4	0.062256	0.65093	0.53721	0.89311	0.51509	0.83405
GABRG3	5	-0.04832	-0.44583	0.71182	0.93852	0.65572	0.88644
GABRP	5	-0.043047	-0.4901	0.74525	0.947	0.62407	0.87493
GABRQ	5	-0.061174	-1.0048	0.62907	0.91803	0.315	0.74618
